peak_pos,weeks,rank,genre,pop,dance pop,pop rap,rap,post-teen pop,hip hop,r&b,contemporary country,southern hip hop,country,country road,urban contemporary,trap music,hip pop,dirty south rap,pop rock,modern country rock,gangster rap,neo mellow,neo soul,post-grunge
30,20,78,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
56,20,92,"['canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
68,16,88,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
71,16,94,"['contemporary country', 'country', 'country road', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
85,3,99,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,29,49,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,23,46,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,18,81,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
55,18,97,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,12,95,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
83,9,98,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
42,20,70,"['deep pop r&b', 'indie r&b', 'r&b', 'urban contemporary']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,20,80,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
28,17,81,"['dance pop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
27,7,65,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,72,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3,93,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
97,1,97,"['dance pop', 'europop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,53,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
19,20,58,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
31,20,64,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge', 'rap metal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,20,93,"['dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
3,18,91,"['dance pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,16,92,"['acoustic pop', 'neo mellow', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
99,2,99,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
91,2,97,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,21,41,"['dirty south rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
12,20,66,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
46,20,100,"['contemporary country', 'country', 'country road', 'neo mellow', 'pop rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
69,2,72,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2,93,"['contemporary country', 'country', 'country dawn', 'country road', 'pop rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
92,1,92,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,99,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,46,"['dirty south rap', 'pop rap']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,23,48,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30,20,54,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
44,12,93,"['emo', 'modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
56,7,96,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,7,99,"['album rock', 'alternative metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,6,77,"['alternative metal', 'modern rock', 'permanent wave', 'pop punk', 'punk', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,90,['neo mellow'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,1,97,"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17,24,43,"['dance pop', 'emo', 'pop punk', 'pop rap']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,39,"['dance pop', 'dirty south rap', 'east coast hip hop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'trap music']",1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
17,22,48,"['alternative metal', 'canadian pop', 'nu metal', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,20,82,"['contemporary country', 'country', 'country dawn', 'dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
67,17,100,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
73,12,90,"['contemporary country', 'country', 'country road', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
18,4,86,['idol'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,95,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
86,4,97,"['canadian pop', 'dance pop', 'pop']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,29,46,"['alternative metal', 'neo mellow', 'nu metal', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
21,26,45,"['dirty south rap', 'pop rap', 'southern hip hop']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13,15,98,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
24,43,45,"['alternative metal', 'christian alternative rock', 'emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'screamo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,30,42,"['canadian pop', 'dance pop', 'pop']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,74,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2,20,95,"['emo', 'modern rock', 'pop punk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,18,92,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
66,2,93,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
54,2,98,"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
56,1,56,"['dance pop', 'hip pop', 'indie r&b', 'neo soul', 'r&b', 'urban contemporary']",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,25,50,"['boy band', 'dance pop', 'pop', 'r&b']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,18,92,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,17,93,"['dance pop', 'europop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79,6,100,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
6,5,98,"['contemporary country', 'country', 'country dawn', 'dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,3,68,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,1,80,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3,58,48,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,23,40,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
61,17,98,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32,16,81,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
29,16,92,"['idol', 'post-teen pop']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,16,94,"['dance pop', 'europop', 'pop', 'pop rock', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,14,100,"['alternative rock', 'indie rock', 'modern rock', 'permanent wave', 'rock', 'vegas indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,99,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,36,50,"['dirty south rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
1,30,49,"['dance pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,12,88,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
54,10,89,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
24,9,81,"['dance pop', 'europop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,7,97,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,1,83,"['emo', 'neo mellow', 'piano rock', 'pixie', 'pop punk', 'pop rock', 'viral pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12,19,98,"['dance pop', 'deep pop r&b', 'dirty south rap', 'hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
43,16,92,['hip pop'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,14,89,"['dance pop', 'europop', 'pop']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,10,99,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,6,35,"['dance pop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
87,4,90,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
71,4,96,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
94,3,94,"['alternative metal', 'alternative rock', 'funk metal', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rap metal', 'rap rock', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
56,2,66,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
76,2,76,"['adult standards', 'operatic pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,82,"['irish rock', 'neo mellow', 'permanent wave', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
84,2,97,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music']",0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
93,1,93,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21,45,"['dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
59,18,96,"['dance pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,15,"['dance pop', 'emo', 'pop punk', 'pop rap']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,91,"['pop rap', 'rap', 'southern hip hop']",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98,2,98,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
93,1,93,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9,24,48,['israeli pop'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,38,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
17,21,44,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,67,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
53,20,73,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
43,20,82,"['australian country', 'contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
61,20,92,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
71,12,96,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
36,4,36,"['dance pop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
87,3,100,"['crunk', 'deep trap', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
94,1,94,"['contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'texas country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
14,40,50,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,30,49,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,29,46,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13,24,42,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music']",0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
9,20,58,"['dance pop', 'pop', 'r&b', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,20,71,"['alternative metal', 'canadian metal', 'nu metal', 'pop punk', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,20,77,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,6,93,"['alternative metal', 'emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'punk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
92,2,92,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
81,2,98,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,75,"['acoustic pop', 'folk', 'folk-pop', 'indie folk', 'lilith', 'neo mellow', 'new americana', 'pop rock', 'singer-songwriter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
84,1,84,"['art pop', 'chamber pop', 'electronic', 'icelandic pop', 'metropopolis', 'permanent wave', 'trip hop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,86,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,27,49,"['dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music']",0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
31,9,85,"['boy band', 'dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,6,86,"['dance pop', 'hollywood', 'pop', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,83,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']",0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
91,1,91,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2,20,52,"['dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
22,20,58,"['alternative metal', 'alternative rock', 'funk metal', 'permanent wave', 'post-grunge', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,9,93,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
61,6,81,"['alternative rock', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78,6,100,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
77,2,94,"['country road', 'deep texas country', 'modern country rock', 'outlaw country', 'texas country']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
92,1,92,"['dance pop', 'europop', 'pop']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,45,45,"['irish rock', 'neo mellow', 'permanent wave', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,29,50,"['boy band', 'dance pop', 'pop', 'r&b']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,27,44,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14,21,47,"['emo', 'modern rock', 'pop punk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,73,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
51,13,88,"['acoustic pop', 'anti-folk', 'chamber pop', 'folk-pop', 'indie pop', 'lilith', 'piano rock', 'pop rock', 'singer-songwriter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,13,91,"['dirty south rap', 'pop rap', 'southern hip hop']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
60,13,94,"['dance pop', 'hip pop', 'neo soul', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
86,9,92,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,8,75,"['dance pop', 'europop', 'pop']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,7,99,"['emo', 'modern rock', 'pop punk', 'screamo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,6,96,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
73,4,90,"['alternative rock', 'garage rock', 'indie rock', 'modern rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,83,"['neo mellow', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,24,46,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
